chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.Send,parameters.URL,parameters.URL_method,parameters.allCols,parameters.allRows,parameters.always,parameters.chromInfo,parameters.columnHeaders,parameters.columnToAdd,parameters.columnheaders,parameters.d,parameters.data_type,parameters.datatype,parameters.db,parameters.dbkey,parameters.description,parameters.done,parameters.end,parameters.exportOptions,parameters.extension,parameters.fail,parameters.filename,parameters.format,parameters.galaxyAlt,parameters.galaxyMain,parameters.gbgff,parameters.id,parameters.info,parameters.l,parameters.m,parameters.name,parameters.organism,parameters.pathsString,parameters.pipe,parameters.progress,parameters.promise,parameters.q,parameters.query,parameters.s,parameters.sequencePath,parameters.size,parameters.start,parameters.state,parameters.submit,parameters.table,parameters.then,parameters.token,parameters.useChrPrefix,parameters.view,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-27 06:24:42.159744,slurm_normal,1437978303.0,0.0,,1.0,main_w1_handler1,2391541,10003710,False,,4286157.roundup,slurm,,132112168.0,corral-repl,,,"""http://159.226.116.246:8080/malariamine/service/query/results""","""post""",,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""SequenceFeature.score""",,,"""tabular""",,,"""?""","""""",,,"""view""",,,,,,,,,"""""",,,"""FlyMine query""","""""","""""",,,,,"""<query name=\""\"" model=\""genomic\"" view=\""SequenceFeature.primaryIdentifier SequenceFeature.chromosomeLocation.locatedOn.primaryIdentifier SequenceFeature.chromosomeLocation.start SequenceFeature.chromosomeLocation.end SequenceFeature.organism.name\"" longDescription=\""\""><constraint path=\""SequenceFeature\"" op=\""IN\"" ids=\""2001086, 2001084, 2001081, 2001088\""/></query>""",,,"""1000000""",,,"""Send to Galaxy""","""""",,,,,32.0,,24333416,1437978297.0,ok,1023996.0,flymine,1.0.0,,2015-07-27 06:25:05.136527,,6.0
,,2015-03-18 15:02:32.785815,rodeo_normal,1426690974.0,0.0,,1.0,main_w2_handler0,2241133,8978349,False,,3222536.roundup,slurm,,132112168.0,corral-repl,,,"""http://intermine.modencode.org/release-33/service/query/results/bed""","""post""",,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,,"""bed""",,,"""?""","""""",,,,,,,"""bed""",,,,,"""undefined data from http://intermine.modencode.org/release-33/service/.\r\nUploaded from http://intermine.modencode.org/release-33/pollQuery.do.\r\n\r\n organisms: D. melanogaster""",,,"""D. melanogaster Sequence Feature data""","""D. melanogaster""",,,,,,"""<query model=\""genomic\"" view=\""BindingSite.id BindingSite.chromosome.id\"" ><constraint path=\""BindingSite.submissions.DCCid\"" op=\""=\"" value=\""modENCODE_4962\"" code=\""A\"" /><constraint path=\""BindingSite.chromosomeLocation.id\"" op=\""IS NOT NULL\"" /></query>""",,,,"""0""",,,"""""",,"""C114JcO2ids5nf20n2yf""","""true""",,32.0,,21879871,1426690964.0,ok,1023996.0,flymine,1.0.0,,2015-03-18 15:02:56.065456,,10.0
,,2015-03-26 18:23:34.566772,rodeo_normal,1427394257.0,0.0,,1.0,main_w1_handler0,2241660,9051887,False,,3337289.roundup,slurm,,132112168.0,corral-repl,,,"""http://yeastmine.yeastgenome.org/yeastmine/service/query/results/gff3""","""post""",,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,,"""gff3""",,,"""?""","""""",,,,,,,"""gff3""",,,,,"""undefined data from http://yeastmine.yeastgenome.org/yeastmine/service/.\r\nUploaded from http://yeastmine.yeastgenome.org/yeastmine/results.do.\r\n\r\n organisms: S. cerevisiae""",,,"""S. cerevisiae Sequence Feature data""","""S. cerevisiae""",,,,,,"""<query model=\""genomic\"" view=\""IntergenicRegion.id IntergenicRegion.chromosomeLocation.locatedOn.id IntergenicRegion.adjacentGenes.id\"" constraintLogic=\""(((A and B and C and D) and F) and F) and G\"" name=\""Chromosome_IntergenicSequence\"" ><join path=\""IntergenicRegion.adjacentGenes\"" style=\""OUTER\""/><constraint path=\""IntergenicRegion.chromosomeLocation.locatedOn\"" type=\""Chromosome\"" /><constraint path=\""IntergenicRegion.adjacentGenes.featureType\"" op=\""!=\"" value=\""not in systematic sequence of S288C\"" code=\""D\"" /><constraint path=\""IntergenicRegion.organism.shortName\"" op=\""=\"" value=\""S. cerevisiae\"" code=\""A\"" /><constraint path=\""IntergenicRegion.chromosomeLocation.locatedOn.primaryIdentifier\"" op=\""=\"" value=\""chrI\"" code=\""B\"" /><constraint path=\""IntergenicRegion.length\"" op=\""&gt;=\"" value=\""1\"" code=\""C\"" /><constraint path=\""IntergenicRegion.chromosomeLocation.start\"" op=\""&gt;=\"" value=\""801\"" /><constraint path=\""IntergenicRegion.chromosomeLocation.end\"" op=\""&lt;=\"" value=\""229411\"" /></query>""",,,,"""0""",,,"""""",,"""L1T4YcJ5M7a3z3a7D1Ba""",,,32.0,,21894137,1427394231.0,ok,1023996.0,flymine,1.0.0,,2015-03-26 18:24:19.213839,,26.0
,,2015-03-25 20:30:47.179348,rodeo_normal,1427315465.0,0.0,,1.0,main_w1_handler1,2241660,9038848,False,,3324212.roundup,slurm,,132112168.0,corral-repl,,,"""http://yeastmine.yeastgenome.org/yeastmine/service/query/results""","""post""",,,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""1""",,"""tabular""",,,"""?""","""""",,,,,,,"""tab""",,,,,"""undefined data from http://yeastmine.yeastgenome.org/yeastmine/service/.\r\nUploaded from http://yeastmine.yeastgenome.org/yeastmine/results.do.\r\n\r\n organisms: S. cerevisiae""",,,"""S. cerevisiae genomic data""","""S. cerevisiae""",,,,,,"""<query model=\""genomic\"" view=\""Gene.chromosome.primaryIdentifier Gene.primaryIdentifier Gene.secondaryIdentifier Gene.featureType Gene.symbol Gene.name Gene.sgdAlias Gene.organism.shortName Gene.chromosomeLocation.start Gene.chromosomeLocation.end Gene.chromosomeLocation.strand Gene.description\"" sortOrder=\""Gene.primaryIdentifier ASC\"" constraintLogic=\""(A or B) and C and D and E and (F or G) and I\"" name=\""ChromosomeRegion_AllGenes\"" ><constraint path=\""Gene.status\"" op=\""=\"" value=\""Active\"" code=\""A\"" /><constraint path=\""Gene.status\"" op=\""IS NULL\"" code=\""B\"" /><constraint path=\""Gene.qualifier\"" op=\""!=\"" value=\""Dubious\"" code=\""F\"" /><constraint path=\""Gene.qualifier\"" op=\""IS NULL\"" code=\""G\"" /><constraint path=\""Gene.featureType\"" op=\""!=\"" value=\""not in systematic sequence of S288C\"" code=\""I\"" /><constraint path=\""Gene.chromosome.primaryIdentifier\"" op=\""=\"" value=\""chrIV\"" code=\""C\"" /><constraint path=\""Gene.chromosomeLocation.start\"" op=\""&gt;=\"" value=\""904\"" code=\""D\"" /><constraint path=\""Gene.chromosomeLocation.end\"" op=\""&lt;=\"" value=\""1524625\"" code=\""E\"" /></query>""",,,,"""0""",,,"""""",,"""F1T43c45h2T2Xdc796Yf""",,,32.0,,21894137,1427315460.0,ok,1023996.0,flymine,1.0.0,,2015-03-25 20:31:14.913016,,5.0
,,2015-03-25 20:33:58.846826,rodeo_normal,1427315656.0,0.0,,1.0,main_w2_handler1,2241660,9038865,False,,3324236.roundup,slurm,,132112168.0,corral-repl,,,"""http://yeastmine.yeastgenome.org/yeastmine/service/query/results""","""post""",,,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""1""",,"""tabular""",,,"""?""","""""",,,,,,,"""tab""",,,,,"""undefined data from http://yeastmine.yeastgenome.org/yeastmine/service/.\r\nUploaded from http://yeastmine.yeastgenome.org/yeastmine/results.do.\r\n\r\n organisms: S. cerevisiae""",,,"""S. cerevisiae genomic data""","""S. cerevisiae""",,,,,,"""<query model=\""genomic\"" view=\""Gene.chromosome.primaryIdentifier Gene.primaryIdentifier Gene.secondaryIdentifier Gene.featureType Gene.symbol Gene.name Gene.sgdAlias Gene.organism.shortName Gene.chromosomeLocation.start Gene.chromosomeLocation.end Gene.chromosomeLocation.strand Gene.description\"" sortOrder=\""Gene.primaryIdentifier ASC\"" constraintLogic=\""(A or B) and C and D and E and (F or G) and I\"" name=\""ChromosomeRegion_AllGenes\"" ><constraint path=\""Gene.status\"" op=\""=\"" value=\""Active\"" code=\""A\"" /><constraint path=\""Gene.status\"" op=\""IS NULL\"" code=\""B\"" /><constraint path=\""Gene.qualifier\"" op=\""!=\"" value=\""Dubious\"" code=\""F\"" /><constraint path=\""Gene.qualifier\"" op=\""IS NULL\"" code=\""G\"" /><constraint path=\""Gene.featureType\"" op=\""!=\"" value=\""not in systematic sequence of S288C\"" code=\""I\"" /><constraint path=\""Gene.chromosome.primaryIdentifier\"" op=\""=\"" value=\""chrVI\"" code=\""C\"" /><constraint path=\""Gene.chromosomeLocation.start\"" op=\""&gt;=\"" value=\""5530\"" code=\""D\"" /><constraint path=\""Gene.chromosomeLocation.end\"" op=\""&lt;=\"" value=\""269731\"" code=\""E\"" /></query>""",,,,"""0""",,,"""""",,"""F1T43c45h2T2Xdc796Yf""",,,32.0,,21894137,1427315650.0,ok,1023996.0,flymine,1.0.0,,2015-03-25 20:34:18.915981,,6.0
,,2015-03-25 20:02:39.923651,rodeo_normal,1427313784.0,0.0,,1.0,main_w2_handler0,2241660,9038571,False,,3323771.roundup,slurm,,132112168.0,corral-repl,,,"""http://yeastmine.yeastgenome.org/yeastmine/service/query/results""","""post""",,,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""1""",,"""tabular""",,,"""?""","""""",,,,,,,"""tab""",,,,,"""undefined data from http://yeastmine.yeastgenome.org/yeastmine/service/.\r\nUploaded from http://yeastmine.yeastgenome.org/yeastmine/results.do.\r\n\r\n organisms: S. cerevisiae""",,,"""S. cerevisiae genomic data""","""S. cerevisiae""",,,,,,"""<query model=\""genomic\"" view=\""Gene.chromosome.primaryIdentifier Gene.primaryIdentifier Gene.secondaryIdentifier Gene.featureType Gene.symbol Gene.name Gene.sgdAlias Gene.organism.shortName Gene.chromosomeLocation.start Gene.chromosomeLocation.end Gene.chromosomeLocation.strand Gene.description\"" sortOrder=\""Gene.primaryIdentifier ASC\"" constraintLogic=\""(A or B) and C and D and E and (F or G) and I\"" name=\""ChromosomeRegion_AllGenes\"" ><constraint path=\""Gene.status\"" op=\""=\"" value=\""Active\"" code=\""A\"" /><constraint path=\""Gene.status\"" op=\""IS NULL\"" code=\""B\"" /><constraint path=\""Gene.qualifier\"" op=\""!=\"" value=\""Dubious\"" code=\""F\"" /><constraint path=\""Gene.qualifier\"" op=\""IS NULL\"" code=\""G\"" /><constraint path=\""Gene.featureType\"" op=\""!=\"" value=\""not in systematic sequence of S288C\"" code=\""I\"" /><constraint path=\""Gene.chromosome.primaryIdentifier\"" op=\""=\"" value=\""chrII\"" code=\""C\"" /><constraint path=\""Gene.chromosomeLocation.start\"" op=\""&gt;=\"" value=\""6608\"" code=\""D\"" /><constraint path=\""Gene.chromosomeLocation.end\"" op=\""&lt;=\"" value=\""812379\"" code=\""E\"" /></query>""",,,,"""0""",,,"""""",,"""F1T43c45h2T2Xdc796Yf""",,,32.0,,21894137,1427313775.0,ok,1023996.0,flymine,1.0.0,,2015-03-25 20:03:08.003191,,9.0
,,2015-03-25 20:29:00.406580,rodeo_normal,1427315369.0,0.0,,1.0,main_w1_handler1,2241660,9038839,False,,3324201.roundup,slurm,,132112168.0,corral-repl,,,"""http://yeastmine.yeastgenome.org/yeastmine/service/query/results""","""post""",,,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""1""",,"""tabular""",,,"""?""","""""",,,,,,,"""tab""",,,,,"""undefined data from http://yeastmine.yeastgenome.org/yeastmine/service/.\r\nUploaded from http://yeastmine.yeastgenome.org/yeastmine/results.do.\r\n\r\n organisms: S. cerevisiae""",,,"""S. cerevisiae genomic data""","""S. cerevisiae""",,,,,,"""<query model=\""genomic\"" view=\""Gene.chromosome.primaryIdentifier Gene.primaryIdentifier Gene.secondaryIdentifier Gene.featureType Gene.symbol Gene.name Gene.sgdAlias Gene.organism.shortName Gene.chromosomeLocation.start Gene.chromosomeLocation.end Gene.chromosomeLocation.strand Gene.description\"" sortOrder=\""Gene.primaryIdentifier ASC\"" constraintLogic=\""(A or B) and C and D and E and (F or G) and I\"" name=\""ChromosomeRegion_AllGenes\"" ><constraint path=\""Gene.status\"" op=\""=\"" value=\""Active\"" code=\""A\"" /><constraint path=\""Gene.status\"" op=\""IS NULL\"" code=\""B\"" /><constraint path=\""Gene.qualifier\"" op=\""!=\"" value=\""Dubious\"" code=\""F\"" /><constraint path=\""Gene.qualifier\"" op=\""IS NULL\"" code=\""G\"" /><constraint path=\""Gene.featureType\"" op=\""!=\"" value=\""not in systematic sequence of S288C\"" code=\""I\"" /><constraint path=\""Gene.chromosome.primaryIdentifier\"" op=\""=\"" value=\""chrIII\"" code=\""C\"" /><constraint path=\""Gene.chromosomeLocation.start\"" op=\""&gt;=\"" value=\""1098\"" code=\""D\"" /><constraint path=\""Gene.chromosomeLocation.end\"" op=\""&lt;=\"" value=\""315783\"" code=\""E\"" /></query>""",,,,"""0""",,,"""""",,"""F1T43c45h2T2Xdc796Yf""",,,32.0,,21894137,1427315363.0,ok,1023996.0,flymine,1.0.0,,2015-03-25 20:29:31.964408,,6.0
,,2015-03-25 20:32:11.771635,rodeo_normal,1427315552.0,0.0,,1.0,main_w1_handler0,2241660,9038853,False,,3324218.roundup,slurm,,132112168.0,corral-repl,,,"""http://yeastmine.yeastgenome.org/yeastmine/service/query/results""","""post""",,,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""1""",,"""tabular""",,,"""?""","""""",,,,,,,"""tab""",,,,,"""undefined data from http://yeastmine.yeastgenome.org/yeastmine/service/.\r\nUploaded from http://yeastmine.yeastgenome.org/yeastmine/results.do.\r\n\r\n organisms: S. cerevisiae""",,,"""S. cerevisiae genomic data""","""S. cerevisiae""",,,,,,"""<query model=\""genomic\"" view=\""Gene.chromosome.primaryIdentifier Gene.primaryIdentifier Gene.secondaryIdentifier Gene.featureType Gene.symbol Gene.name Gene.sgdAlias Gene.organism.shortName Gene.chromosomeLocation.start Gene.chromosomeLocation.end Gene.chromosomeLocation.strand Gene.description\"" sortOrder=\""Gene.primaryIdentifier ASC\"" constraintLogic=\""(A or B) and C and D and E and (F or G) and I\"" name=\""ChromosomeRegion_AllGenes\"" ><constraint path=\""Gene.status\"" op=\""=\"" value=\""Active\"" code=\""A\"" /><constraint path=\""Gene.status\"" op=\""IS NULL\"" code=\""B\"" /><constraint path=\""Gene.qualifier\"" op=\""!=\"" value=\""Dubious\"" code=\""F\"" /><constraint path=\""Gene.qualifier\"" op=\""IS NULL\"" code=\""G\"" /><constraint path=\""Gene.featureType\"" op=\""!=\"" value=\""not in systematic sequence of S288C\"" code=\""I\"" /><constraint path=\""Gene.chromosome.primaryIdentifier\"" op=\""=\"" value=\""chrV\"" code=\""C\"" /><constraint path=\""Gene.chromosomeLocation.start\"" op=\""&gt;=\"" value=\""6473\"" code=\""D\"" /><constraint path=\""Gene.chromosomeLocation.end\"" op=\""&lt;=\"" value=\""569599\"" code=\""E\"" /></query>""",,,,"""0""",,,"""""",,"""F1T43c45h2T2Xdc796Yf""",,,32.0,,21894137,1427315547.0,ok,1023996.0,flymine,1.0.0,,2015-03-25 20:32:34.905667,,5.0
,,2015-03-26 00:18:43.613452,rodeo_normal,1427329141.0,0.0,,1.0,main_w1_handler0,2241660,9040900,False,,3326372.roundup,slurm,,132112168.0,corral-repl,,,"""http://yeastmine.yeastgenome.org/yeastmine/service/query/results""","""post""",,,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""1""",,"""tabular""",,,"""?""","""""",,,,,,,"""tab""",,,,,"""undefined data from http://yeastmine.yeastgenome.org/yeastmine/service/.\r\nUploaded from http://yeastmine.yeastgenome.org/yeastmine/results.do.\r\n\r\n organisms: S. cerevisiae""",,,"""S. cerevisiae genomic data""","""S. cerevisiae""",,,,,,"""<query model=\""genomic\"" view=\""Gene.chromosome.primaryIdentifier Gene.primaryIdentifier Gene.secondaryIdentifier Gene.featureType Gene.symbol Gene.name Gene.sgdAlias Gene.organism.shortName Gene.chromosomeLocation.start Gene.chromosomeLocation.end Gene.chromosomeLocation.strand Gene.description\"" sortOrder=\""Gene.primaryIdentifier ASC\"" constraintLogic=\""(A or B) and C and D and E and (F or G) and I\"" name=\""ChromosomeRegion_AllGenes\"" ><constraint path=\""Gene.status\"" op=\""=\"" value=\""Active\"" code=\""A\"" /><constraint path=\""Gene.status\"" op=\""IS NULL\"" code=\""B\"" /><constraint path=\""Gene.qualifier\"" op=\""!=\"" value=\""Dubious\"" code=\""F\"" /><constraint path=\""Gene.qualifier\"" op=\""IS NULL\"" code=\""G\"" /><constraint path=\""Gene.featureType\"" op=\""!=\"" value=\""not in systematic sequence of S288C\"" code=\""I\"" /><constraint path=\""Gene.chromosome.primaryIdentifier\"" op=\""=\"" value=\""chrXI\"" code=\""C\"" /><constraint path=\""Gene.chromosomeLocation.start\"" op=\""&gt;=\"" value=\""807\"" code=\""D\"" /><constraint path=\""Gene.chromosomeLocation.end\"" op=\""&lt;=\"" value=\""665904\"" code=\""E\"" /></query>""",,,,"""0""",,,"""""",,"""F1T43c45h2T2Xdc796Yf""",,,32.0,,21894137,1427329135.0,ok,1023996.0,flymine,1.0.0,,2015-03-26 00:19:04.834071,,6.0
,,2015-03-26 00:23:08.444247,rodeo_normal,1427329405.0,0.0,,1.0,main_w2_handler1,2241660,9040914,False,,3326404.roundup,slurm,,132112168.0,corral-repl,,,"""http://yeastmine.yeastgenome.org/yeastmine/service/query/results""","""post""",,,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""1""",,"""tabular""",,,"""?""","""""",,,,,,,"""tab""",,,,,"""undefined data from http://yeastmine.yeastgenome.org/yeastmine/service/.\r\nUploaded from http://yeastmine.yeastgenome.org/yeastmine/results.do.\r\n\r\n organisms: S. cerevisiae""",,,"""S. cerevisiae genomic data""","""S. cerevisiae""",,,,,,"""<query model=\""genomic\"" view=\""Gene.chromosome.primaryIdentifier Gene.primaryIdentifier Gene.secondaryIdentifier Gene.featureType Gene.symbol Gene.name Gene.sgdAlias Gene.organism.shortName Gene.chromosomeLocation.start Gene.chromosomeLocation.end Gene.chromosomeLocation.strand Gene.description\"" sortOrder=\""Gene.primaryIdentifier ASC\"" constraintLogic=\""(A or B) and C and D and E and (F or G) and I\"" name=\""ChromosomeRegion_AllGenes\"" ><constraint path=\""Gene.status\"" op=\""=\"" value=\""Active\"" code=\""A\"" /><constraint path=\""Gene.status\"" op=\""IS NULL\"" code=\""B\"" /><constraint path=\""Gene.qualifier\"" op=\""!=\"" value=\""Dubious\"" code=\""F\"" /><constraint path=\""Gene.qualifier\"" op=\""IS NULL\"" code=\""G\"" /><constraint path=\""Gene.featureType\"" op=\""!=\"" value=\""not in systematic sequence of S288C\"" code=\""I\"" /><constraint path=\""Gene.chromosome.primaryIdentifier\"" op=\""=\"" value=\""chrXIV\"" code=\""C\"" /><constraint path=\""Gene.chromosomeLocation.start\"" op=\""&gt;=\"" value=\""7428\"" code=\""D\"" /><constraint path=\""Gene.chromosomeLocation.end\"" op=\""&lt;=\"" value=\""783278\"" code=\""E\"" /></query>""",,,,"""0""",,,"""""",,"""F1T43c45h2T2Xdc796Yf""",,,32.0,,21894137,1427329400.0,ok,1023996.0,flymine,1.0.0,,2015-03-26 00:23:28.007824,,5.0
,,2015-03-26 01:07:41.280825,rodeo_normal,1427332086.0,0.0,,1.0,main_w1_handler0,2241660,9041352,False,,3326831.roundup,slurm,,132112168.0,corral-repl,,,"""http://yeastmine.yeastgenome.org/yeastmine/service/query/results/gff3""","""post""",,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,,"""gff3""",,,"""?""","""""",,,,,,,"""gff3""",,,,,"""undefined data from http://yeastmine.yeastgenome.org/yeastmine/service/.\r\nUploaded from http://yeastmine.yeastgenome.org/yeastmine/results.do.\r\n\r\n organisms: S. cerevisiae""",,,"""S. cerevisiae Sequence Feature data""","""S. cerevisiae""",,,,,,"""<query model=\""genomic\"" view=\""Gene.chromosome.id Gene.id\"" constraintLogic=\""((A or B) and C and D and E and (F or G) and I) and I\"" name=\""ChromosomeRegion_AllGenes\"" ><constraint path=\""Gene.status\"" op=\""=\"" value=\""Active\"" code=\""A\"" /><constraint path=\""Gene.status\"" op=\""IS NULL\"" code=\""B\"" /><constraint path=\""Gene.qualifier\"" op=\""!=\"" value=\""Dubious\"" code=\""F\"" /><constraint path=\""Gene.qualifier\"" op=\""IS NULL\"" code=\""G\"" /><constraint path=\""Gene.featureType\"" op=\""!=\"" value=\""not in systematic sequence of S288C\"" code=\""I\"" /><constraint path=\""Gene.chromosome.primaryIdentifier\"" op=\""=\"" value=\""chrXVI\"" code=\""C\"" /><constraint path=\""Gene.chromosomeLocation.start\"" op=\""&gt;=\"" value=\""7223\"" code=\""D\"" /><constraint path=\""Gene.chromosomeLocation.end\"" op=\""&lt;=\"" value=\""942396\"" code=\""E\"" /><constraint path=\""Gene.organism.id\"" op=\""IS NOT NULL\"" /></query>""",,,,"""0""",,,"""""",,"""F1T43c45h2T2Xdc796Yf""",,,32.0,,21894137,1427332082.0,ok,1023996.0,flymine,1.0.0,,2015-03-26 01:08:12.005762,,4.0
,,2015-03-26 00:11:39.132565,rodeo_normal,1427328719.0,0.0,,1.0,main_w1_handler1,2241660,9040873,False,,3326336.roundup,slurm,,132112168.0,corral-repl,,,"""http://yeastmine.yeastgenome.org/yeastmine/service/query/results""","""post""",,,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""1""",,"""tabular""",,,"""?""","""""",,,,,,,"""tab""",,,,,"""undefined data from http://yeastmine.yeastgenome.org/yeastmine/service/.\r\nUploaded from http://yeastmine.yeastgenome.org/yeastmine/results.do.\r\n\r\n organisms: S. cerevisiae""",,,"""S. cerevisiae genomic data""","""S. cerevisiae""",,,,,,"""<query model=\""genomic\"" view=\""Gene.chromosome.primaryIdentifier Gene.primaryIdentifier Gene.secondaryIdentifier Gene.featureType Gene.symbol Gene.name Gene.sgdAlias Gene.organism.shortName Gene.chromosomeLocation.start Gene.chromosomeLocation.end Gene.chromosomeLocation.strand Gene.description\"" sortOrder=\""Gene.primaryIdentifier ASC\"" constraintLogic=\""(A or B) and C and D and E and (F or G) and I\"" name=\""ChromosomeRegion_AllGenes\"" ><constraint path=\""Gene.status\"" op=\""=\"" value=\""Active\"" code=\""A\"" /><constraint path=\""Gene.status\"" op=\""IS NULL\"" code=\""B\"" /><constraint path=\""Gene.qualifier\"" op=\""!=\"" value=\""Dubious\"" code=\""F\"" /><constraint path=\""Gene.qualifier\"" op=\""IS NULL\"" code=\""G\"" /><constraint path=\""Gene.featureType\"" op=\""!=\"" value=\""not in systematic sequence of S288C\"" code=\""I\"" /><constraint path=\""Gene.chromosome.primaryIdentifier\"" op=\""=\"" value=\""chrVII\"" code=\""C\"" /><constraint path=\""Gene.chromosomeLocation.start\"" op=\""&gt;=\"" value=\""781\"" code=\""D\"" /><constraint path=\""Gene.chromosomeLocation.end\"" op=\""&lt;=\"" value=\""1083635\"" code=\""E\"" /></query>""",,,,"""0""",,,"""""",,"""F1T43c45h2T2Xdc796Yf""",,,32.0,,21894137,1427328711.0,ok,1023996.0,flymine,1.0.0,,2015-03-26 00:12:02.461059,,8.0
,,2015-03-26 00:13:48.990878,rodeo_normal,1427328847.0,0.0,,1.0,main_w1_handler1,2241660,9040879,False,,3326342.roundup,slurm,,132112168.0,corral-repl,,,"""http://yeastmine.yeastgenome.org/yeastmine/service/query/results""","""post""",,,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""1""",,"""tabular""",,,"""?""","""""",,,,,,,"""tab""",,,,,"""undefined data from http://yeastmine.yeastgenome.org/yeastmine/service/.\r\nUploaded from http://yeastmine.yeastgenome.org/yeastmine/results.do.\r\n\r\n organisms: S. cerevisiae""",,,"""S. cerevisiae genomic data""","""S. cerevisiae""",,,,,,"""<query model=\""genomic\"" view=\""Gene.chromosome.primaryIdentifier Gene.primaryIdentifier Gene.secondaryIdentifier Gene.featureType Gene.symbol Gene.name Gene.sgdAlias Gene.organism.shortName Gene.chromosomeLocation.start Gene.chromosomeLocation.end Gene.chromosomeLocation.strand Gene.description\"" sortOrder=\""Gene.primaryIdentifier ASC\"" constraintLogic=\""(A or B) and C and D and E and (F or G) and I\"" name=\""ChromosomeRegion_AllGenes\"" ><constraint path=\""Gene.status\"" op=\""=\"" value=\""Active\"" code=\""A\"" /><constraint path=\""Gene.status\"" op=\""IS NULL\"" code=\""B\"" /><constraint path=\""Gene.qualifier\"" op=\""!=\"" value=\""Dubious\"" code=\""F\"" /><constraint path=\""Gene.qualifier\"" op=\""IS NULL\"" code=\""G\"" /><constraint path=\""Gene.featureType\"" op=\""!=\"" value=\""not in systematic sequence of S288C\"" code=\""I\"" /><constraint path=\""Gene.chromosome.primaryIdentifier\"" op=\""=\"" value=\""chrVIII\"" code=\""C\"" /><constraint path=\""Gene.chromosomeLocation.start\"" op=\""&gt;=\"" value=\""5055\"" code=\""D\"" /><constraint path=\""Gene.chromosomeLocation.end\"" op=\""&lt;=\"" value=\""556105\"" code=\""E\"" /></query>""",,,,"""0""",,,"""""",,"""F1T43c45h2T2Xdc796Yf""",,,32.0,,21894137,1427328843.0,ok,1023996.0,flymine,1.0.0,,2015-03-26 00:14:10.334169,,4.0
